timestamp,clinton_pp,clinton_po,clinton_nc,trump_pp,trump_po,trump_nc
2016-08-01 15:26:00 -0400,0.62525,0.54205,0.65445,0.37455,0.45755,0.34545
2016-08-01 08:46:00 -0400,0.6184,0.5328,0.63625,0.3814,0.4669,0.3636
2016-07-31 09:02:00 -0400,0.6085,0.5098,0.5677,0.39135,0.48985,0.4322
2016-07-31 00:20:00 -0400,0.5992,0.4995,0.52675,0.40065,0.5002,0.47315
2016-07-30 14:36:00 -0400,0.61125,0.50915,0.51735,0.38865,0.4905,0.48255
2016-07-30 13:10:00 -0400,0.61735,0.51735,0.54365,0.38245,0.4823,0.4562
2016-07-29 22:38:00 -0400,0.61705,0.5282,0.48045,0.3828,0.47135,0.5194
2016-07-29 10:15:00 -0400,0.61675,0.53285,0.4839,0.38305,0.4667,0.5159
2016-07-28 12:47:00 -0400,0.61725,0.53575,0.47025,0.38255,0.46385,0.52955
2016-07-28 12:19:00 -0400,0.614,0.53125,0.45125,0.38575,0.46825,0.54855
2016-07-28 09:53:00 -0400,0.61295,0.5328,0.44635,0.38685,0.46685,0.55345
2016-07-28 08:42:00 -0400,0.6009,0.5259,0.42595,0.39895,0.47365,0.5738
2016-07-27 19:06:00 -0400,0.6017,0.52605,0.4463,0.3981,0.47345,0.55355
2016-07-27 18:15:00 -0400,0.597,0.52215,0.44525,0.4028,0.47735,0.5546
2016-07-27 08:27:00 -0400,0.60075,0.52445,0.4468,0.39905,0.4751,0.55305
2016-07-27 05:36:00 -0400,0.6013,0.5273,0.45,0.39855,0.4723,0.5498
2016-07-26 21:42:00 -0400,0.59815,0.52435,0.4503,0.4016,0.4753,0.5495
2016-07-26 10:06:00 -0400,0.59615,0.5316,0.4576,0.4036,0.46805,0.54225
2016-07-26 08:58:00 -0400,0.59515,0.53155,0.4593,0.4047,0.46795,0.5405
2016-07-25 20:05:00 -0400,0.5953,0.5388,0.4619,0.40455,0.46075,0.538
2016-07-25 18:04:00 -0400,0.59015,0.53,0.4443,0.40965,0.46965,0.55555
2016-07-25 17:35:00 -0400,0.5875,0.53425,0.44515,0.41235,0.46535,0.5546
2016-07-25 16:48:00 -0400,0.5895,0.53285,0.4404,0.4103,0.4667,0.55945
2016-07-25 15:21:00 -0400,0.58665,0.53885,0.45495,0.41315,0.46065,0.5449
2016-07-25 11:39:00 -0400,0.57815,0.5346,0.4328,0.42165,0.46485,0.56705
2016-07-25 08:41:00 -0400,0.5824,0.53725,0.42485,0.41735,0.46235,0.5749
2016-07-24 11:25:00 -0400,0.60415,0.5829,0.5598,0.3956,0.41655,0.44005
2016-07-24 04:21:00 -0400,0.60195,0.58285,0.5574,0.39785,0.41665,0.4423
2016-07-23 13:04:00 -0400,0.5975,0.5766,0.54285,0.40225,0.4228,0.457
2016-07-23 10:49:00 -0400,0.6033,0.5913,0.6065,0.39645,0.4081,0.3932
2016-07-22 19:05:00 -0400,0.5949,0.58545,0.6061,0.40485,0.4139,0.3936
2016-07-22 13:53:00 -0400,0.60035,0.59705,0.66195,0.39945,0.40245,0.3378
2016-07-22 08:10:00 -0400,0.5979,0.60225,0.64195,0.40185,0.39715,0.35775
2016-07-21 19:00:00 -0400,0.59875,0.6021,0.63295,0.40105,0.3974,0.3668
2016-07-21 12:49:00 -0400,0.60525,0.6102,0.64545,0.3945,0.3893,0.35425
2016-07-21 10:57:00 -0400,0.5992,0.60265,0.64205,0.40055,0.3969,0.35775
2016-07-21 10:02:00 -0400,0.603,0.6058,0.67575,0.3968,0.3937,0.324
2016-07-21 08:22:00 -0400,0.60695,0.61385,0.6438,0.39285,0.3856,0.35595
2016-07-20 08:11:00 -0400,0.61205,0.6177,0.6463,0.3877,0.3817,0.35345
2016-07-19 18:01:00 -0400,0.6062,0.6133,0.6224,0.39355,0.3863,0.3774
2016-07-19 16:15:00 -0400,0.61835,0.62555,0.6173,0.38135,0.3738,0.38245
2016-07-19 08:25:00 -0400,0.6243,0.63475,0.6581,0.3755,0.3648,0.3417
2016-07-19 08:00:00 -0400,0.6304,0.6436,0.6742,0.36935,0.35595,0.3257
2016-07-18 18:36:00 -0400,0.6296,0.6418,0.6772,0.37015,0.35765,0.32265
2016-07-18 17:36:00 -0400,0.6277,0.6382,0.67245,0.3721,0.3614,0.32735
2016-07-18 16:20:00 -0400,0.63195,0.643,0.6512,0.3678,0.35655,0.3486
2016-07-18 13:54:00 -0400,0.628,0.64015,0.65075,0.3718,0.3593,0.34915
2016-07-18 09:28:00 -0400,0.6348,0.6527,0.6768,0.3649,0.34665,0.32285
2016-07-18 08:21:00 -0400,0.63165,0.65275,0.67155,0.36805,0.34635,0.3281
2016-07-18 07:56:00 -0400,0.63435,0.6493,0.6681,0.36525,0.35005,0.33135
2016-07-17 19:10:00 -0400,0.63285,0.65015,0.667,0.3669,0.34915,0.33235
2016-07-17 11:50:00 -0400,0.63315,0.65315,0.6661,0.3665,0.3461,0.33345
2016-07-17 11:19:00 -0400,0.63215,0.64865,0.67185,0.36755,0.35045,0.3277
2016-07-16 15:16:00 -0400,0.63305,0.648,0.6367,0.36675,0.3513,0.3629
2016-07-16 14:47:00 -0400,0.64195,0.6586,0.66485,0.35775,0.34075,0.33475
2016-07-15 16:30:00 -0400,0.6496,0.66665,0.67625,0.3502,0.3327,0.3234
2016-07-15 12:59:00 -0400,0.6272,0.64135,0.5464,0.37255,0.3582,0.4534
2016-07-15 12:05:00 -0400,0.6294,0.64535,0.54935,0.37045,0.35415,0.45045
2016-07-15 08:38:00 -0400,0.6225,0.6446,0.54895,0.37725,0.3549,0.45085
2016-07-15 00:51:00 -0400,0.64075,0.66815,0.56955,0.359,0.33135,0.4303
2016-07-14 09:43:00 -0400,0.6328,0.66205,0.5385,0.36695,0.33735,0.46125
2016-07-14 09:18:00 -0400,0.6302,0.6606,0.5376,0.3696,0.3389,0.46215
2016-07-14 08:09:00 -0400,0.6716,0.70795,0.69575,0.32815,0.29155,0.3041
2016-07-13 18:32:00 -0400,0.67055,0.7096,0.6923,0.3292,0.28995,0.3075
2016-07-13 17:41:00 -0400,0.67205,0.70555,0.68635,0.32775,0.29395,0.3135
2016-07-13 14:04:00 -0400,0.66965,0.7073,0.6829,0.3302,0.29225,0.3169
2016-07-13 10:28:00 -0400,0.68695,0.72575,0.70895,0.31285,0.2738,0.2908
2016-07-12 15:18:00 -0400,0.7288,0.7743,0.8155,0.27105,0.22525,0.1843
2016-07-12 13:34:00 -0400,0.72485,0.76605,0.7623,0.27495,0.23325,0.23745
2016-07-12 09:53:00 -0400,0.7218,0.76785,0.7655,0.27805,0.2316,0.2342
2016-07-11 17:11:00 -0400,0.7242,0.77185,0.79075,0.27565,0.2278,0.209
2016-07-11 15:52:00 -0400,0.72915,0.77585,0.8052,0.2706,0.22365,0.19455
2016-07-11 13:59:00 -0400,0.73375,0.77635,0.80835,0.26605,0.2232,0.19135
2016-07-11 13:21:00 -0400,0.7332,0.77485,0.80805,0.2666,0.22475,0.1918
2016-07-11 11:21:00 -0400,0.734,0.78125,0.82075,0.2659,0.2183,0.1791
2016-07-08 17:20:00 -0400,0.7307,0.77965,0.829,0.2691,0.22,0.1708
2016-07-08 12:14:00 -0400,0.7277,0.77805,0.79995,0.2721,0.2215,0.1998
2016-07-08 10:45:00 -0400,0.72385,0.7738,0.7936,0.2759,0.22575,0.2062
2016-07-07 15:03:00 -0400,0.7201,0.77585,0.78735,0.27975,0.2237,0.2125
2016-07-07 13:59:00 -0400,0.71705,0.7737,0.7871,0.28275,0.2259,0.2127
2016-07-07 12:01:00 -0400,0.718,0.77415,0.7857,0.2819,0.22545,0.2141
2016-07-07 09:25:00 -0400,0.7171,0.77635,0.79535,0.2827,0.22315,0.2045
2016-07-06 11:50:00 -0400,0.71585,0.77535,0.7975,0.28395,0.2242,0.2024
2016-07-05 17:58:00 -0400,0.7144,0.77535,0.78515,0.28545,0.2242,0.21465
2016-07-05 16:30:00 -0400,0.71535,0.7728,0.7127,0.28445,0.22675,0.2871
2016-07-05 09:48:00 -0400,0.717,0.77195,0.7501,0.2828,0.22765,0.24975
2016-07-04 16:21:00 -0400,0.71885,0.7758,0.76625,0.28095,0.2237,0.23355
